config_id,split,path,n_cells,is_perturbation,perturbation_type
base_009082,test_id,test_id/base_009082.npz,180,False,
base_009083,test_id,test_id/base_009083.npz,421,False,
base_009084,test_id,test_id/base_009084.npz,476,False,
base_009085,test_id,test_id/base_009085.npz,175,False,
base_009086,test_id,test_id/base_009086.npz,232,False,
base_009087,test_id,test_id/base_009087.npz,216,False,
base_009088,test_id,test_id/base_009088.npz,260,False,
base_009089,test_id,test_id/base_009089.npz,120,False,
base_009090,test_id,test_id/base_009090.npz,109,False,
base_009091,test_id,test_id/base_009091.npz,149,False,
base_009092,test_id,test_id/base_009092.npz,60,False,
base_009093,test_id,test_id/base_009093.npz,68,False,
base_009094,test_id,test_id/base_009094.npz,432,False,
base_009095,test_id,test_id/base_009095.npz,216,False,
base_009096,test_id,test_id/base_009096.npz,45,False,
base_009097,test_id,test_id/base_009097.npz,320,False,
base_009098,test_id,test_id/base_009098.npz,359,False,
base_009099,test_id,test_id/base_009099.npz,121,False,
base_009100,test_id,test_id/base_009100.npz,232,False,
base_009101,test_id,test_id/base_009101.npz,276,False,
base_009102,test_id,test_id/base_009102.npz,85,False,
base_009103,test_id,test_id/base_009103.npz,120,False,
base_009104,test_id,test_id/base_009104.npz,216,False,
base_009105,test_id,test_id/base_009105.npz,150,False,
base_009106,test_id,test_id/base_009106.npz,85,False,
base_009107,test_id,test_id/base_009107.npz,176,False,
base_009108,test_id,test_id/base_009108.npz,63,False,
base_009109,test_id,test_id/base_009109.npz,366,False,
base_009110,test_id,test_id/base_009110.npz,255,False,
base_009111,test_id,test_id/base_009111.npz,232,False,
base_009112,test_id,test_id/base_009112.npz,471,False,
base_009113,test_id,test_id/base_009113.npz,91,False,
base_009114,test_id,test_id/base_009114.npz,182,False,
base_009115,test_id,test_id/base_009115.npz,418,False,
base_009116,test_id,test_id/base_009116.npz,63,False,
base_009117,test_id,test_id/base_009117.npz,417,False,
base_009118,test_id,test_id/base_009118.npz,45,False,
base_009119,test_id,test_id/base_009119.npz,64,False,
base_009120,test_id,test_id/base_009120.npz,366,False,
base_009121,test_id,test_id/base_009121.npz,320,False,
base_009122,test_id,test_id/base_009122.npz,121,False,
base_009123,test_id,test_id/base_009123.npz,60,False,
base_009124,test_id,test_id/base_009124.npz,116,False,
base_009125,test_id,test_id/base_009125.npz,416,False,
base_009126,test_id,test_id/base_009126.npz,150,False,
base_009127,test_id,test_id/base_009127.npz,63,False,
base_009128,test_id,test_id/base_009128.npz,320,False,
base_009129,test_id,test_id/base_009129.npz,85,False,
base_009130,test_id,test_id/base_009130.npz,320,False,
base_009131,test_id,test_id/base_009131.npz,64,False,
base_009132,test_id,test_id/base_009132.npz,116,False,
base_009133,test_id,test_id/base_009133.npz,149,False,
base_009134,test_id,test_id/base_009134.npz,85,False,
base_009135,test_id,test_id/base_009135.npz,216,False,
base_009136,test_id,test_id/base_009136.npz,173,False,
base_009137,test_id,test_id/base_009137.npz,59,False,
base_009138,test_id,test_id/base_009138.npz,60,False,
base_009139,test_id,test_id/base_009139.npz,304,False,
base_009140,test_id,test_id/base_009140.npz,490,False,
base_009141,test_id,test_id/base_009141.npz,120,False,
base_009142,test_id,test_id/base_009142.npz,45,False,
base_009143,test_id,test_id/base_009143.npz,91,False,
base_009144,test_id,test_id/base_009144.npz,149,False,
base_009145,test_id,test_id/base_009145.npz,85,False,
base_009146,test_id,test_id/base_009146.npz,432,False,
base_009147,test_id,test_id/base_009147.npz,121,False,
base_009148,test_id,test_id/base_009148.npz,173,False,
base_009149,test_id,test_id/base_009149.npz,332,False,
base_009150,test_id,test_id/base_009150.npz,64,False,
base_009151,test_id,test_id/base_009151.npz,85,False,
base_009152,test_id,test_id/base_009152.npz,116,False,
base_009153,test_id,test_id/base_009153.npz,276,False,
base_009154,test_id,test_id/base_009154.npz,91,False,
base_009155,test_id,test_id/base_009155.npz,150,False,
base_009156,test_id,test_id/base_009156.npz,150,False,
base_009157,test_id,test_id/base_009157.npz,91,False,
base_009158,test_id,test_id/base_009158.npz,490,False,
base_009159,test_id,test_id/base_009159.npz,320,False,
base_009160,test_id,test_id/base_009160.npz,320,False,
base_009161,test_id,test_id/base_009161.npz,160,False,
base_009162,test_id,test_id/base_009162.npz,359,False,
base_009163,test_id,test_id/base_009163.npz,63,False,
base_009164,test_id,test_id/base_009164.npz,60,False,
base_009165,test_id,test_id/base_009165.npz,45,False,
base_009166,test_id,test_id/base_009166.npz,85,False,
base_009167,test_id,test_id/base_009167.npz,120,False,
base_009168,test_id,test_id/base_009168.npz,421,False,
base_009169,test_id,test_id/base_009169.npz,304,False,
base_009170,test_id,test_id/base_009170.npz,216,False,
base_009171,test_id,test_id/base_009171.npz,474,False,
base_009172,test_id,test_id/base_009172.npz,40,False,
base_009173,test_id,test_id/base_009173.npz,490,False,
base_009174,test_id,test_id/base_009174.npz,183,False,
base_009175,test_id,test_id/base_009175.npz,59,False,
base_009176,test_id,test_id/base_009176.npz,262,False,
base_009177,test_id,test_id/base_009177.npz,63,False,
base_009178,test_id,test_id/base_009178.npz,320,False,
base_009179,test_id,test_id/base_009179.npz,63,False,
base_009180,test_id,test_id/base_009180.npz,460,False,
base_009181,test_id,test_id/base_009181.npz,259,False,
base_009182,test_id,test_id/base_009182.npz,261,False,
base_009183,test_id,test_id/base_009183.npz,116,False,
base_009184,test_id,test_id/base_009184.npz,262,False,
base_009185,test_id,test_id/base_009185.npz,216,False,
base_009186,test_id,test_id/base_009186.npz,85,False,
base_009187,test_id,test_id/base_009187.npz,174,False,
base_009188,test_id,test_id/base_009188.npz,367,False,
base_009189,test_id,test_id/base_009189.npz,359,False,
base_009190,test_id,test_id/base_009190.npz,366,False,
base_009191,test_id,test_id/base_009191.npz,92,False,
base_009192,test_id,test_id/base_009192.npz,116,False,
base_009193,test_id,test_id/base_009193.npz,59,False,
base_009194,test_id,test_id/base_009194.npz,368,False,
base_009195,test_id,test_id/base_009195.npz,150,False,
base_009196,test_id,test_id/base_009196.npz,367,False,
base_009197,test_id,test_id/base_009197.npz,116,False,
base_009198,test_id,test_id/base_009198.npz,63,False,
base_009199,test_id,test_id/base_009199.npz,40,False,
base_009200,test_id,test_id/base_009200.npz,232,False,
base_009201,test_id,test_id/base_009201.npz,262,False,
base_009202,test_id,test_id/base_009202.npz,182,False,
base_009203,test_id,test_id/base_009203.npz,359,False,
base_009204,test_id,test_id/base_009204.npz,92,False,
base_009205,test_id,test_id/base_009205.npz,116,False,
base_009206,test_id,test_id/base_009206.npz,40,False,
base_009207,test_id,test_id/base_009207.npz,91,False,
base_009208,test_id,test_id/base_009208.npz,60,False,
base_009209,test_id,test_id/base_009209.npz,138,False,
base_009210,test_id,test_id/base_009210.npz,432,False,
base_009211,test_id,test_id/base_009211.npz,432,False,
base_009212,test_id,test_id/base_009212.npz,63,False,
base_009213,test_id,test_id/base_009213.npz,149,False,
base_009214,test_id,test_id/base_009214.npz,359,False,
base_009215,test_id,test_id/base_009215.npz,421,False,
base_009216,test_id,test_id/base_009216.npz,138,False,
base_009217,test_id,test_id/base_009217.npz,359,False,
base_009218,test_id,test_id/base_009218.npz,91,False,
base_009219,test_id,test_id/base_009219.npz,262,False,
base_009220,test_id,test_id/base_009220.npz,41,False,
base_009221,test_id,test_id/base_009221.npz,116,False,
base_009222,test_id,test_id/base_009222.npz,232,False,
base_009223,test_id,test_id/base_009223.npz,262,False,
base_009224,test_id,test_id/base_009224.npz,40,False,
base_009225,test_id,test_id/base_009225.npz,173,False,
base_009226,test_id,test_id/base_009226.npz,92,False,
base_009227,test_id,test_id/base_009227.npz,64,False,
base_009228,test_id,test_id/base_009228.npz,262,False,
base_009229,test_id,test_id/base_009229.npz,477,False,
base_009230,test_id,test_id/base_009230.npz,91,False,
base_009231,test_id,test_id/base_009231.npz,160,False,
base_009232,test_id,test_id/base_009232.npz,276,False,
base_009233,test_id,test_id/base_009233.npz,366,False,
base_009234,test_id,test_id/base_009234.npz,262,False,
base_009235,test_id,test_id/base_009235.npz,232,False,
base_009236,test_id,test_id/base_009236.npz,85,False,
base_009237,test_id,test_id/base_009237.npz,276,False,
base_009238,test_id,test_id/base_009238.npz,85,False,
base_009239,test_id,test_id/base_009239.npz,60,False,
base_009240,test_id,test_id/base_009240.npz,120,False,
base_009241,test_id,test_id/base_009241.npz,471,False,
base_009242,test_id,test_id/base_009242.npz,85,False,
base_009243,test_id,test_id/base_009243.npz,149,False,
base_009244,test_id,test_id/base_009244.npz,416,False,
base_009245,test_id,test_id/base_009245.npz,216,False,
base_009246,test_id,test_id/base_009246.npz,262,False,
base_009247,test_id,test_id/base_009247.npz,320,False,
base_009248,test_id,test_id/base_009248.npz,320,False,
base_009249,test_id,test_id/base_009249.npz,63,False,
base_009250,test_id,test_id/base_009250.npz,366,False,
base_009251,test_id,test_id/base_009251.npz,45,False,
base_009252,test_id,test_id/base_009252.npz,63,False,
base_009253,test_id,test_id/base_009253.npz,304,False,
base_009254,test_id,test_id/base_009254.npz,416,False,
base_009255,test_id,test_id/base_009255.npz,149,False,
base_009256,test_id,test_id/base_009256.npz,182,False,
base_009257,test_id,test_id/base_009257.npz,60,False,
base_009258,test_id,test_id/base_009258.npz,116,False,
base_009259,test_id,test_id/base_009259.npz,45,False,
base_009260,test_id,test_id/base_009260.npz,416,False,
base_009261,test_id,test_id/base_009261.npz,232,False,
base_009262,test_id,test_id/base_009262.npz,216,False,
base_009263,test_id,test_id/base_009263.npz,40,False,
base_009264,test_id,test_id/base_009264.npz,85,False,
base_009265,test_id,test_id/base_009265.npz,461,False,
base_009266,test_id,test_id/base_009266.npz,45,False,
base_009267,test_id,test_id/base_009267.npz,63,False,
base_009268,test_id,test_id/base_009268.npz,262,False,
base_009269,test_id,test_id/base_009269.npz,63,False,
base_009270,test_id,test_id/base_009270.npz,160,False,
base_009271,test_id,test_id/base_009271.npz,149,False,
base_009272,test_id,test_id/base_009272.npz,368,False,
base_009273,test_id,test_id/base_009273.npz,120,False,
base_009274,test_id,test_id/base_009274.npz,120,False,
base_009275,test_id,test_id/base_009275.npz,276,False,
base_009276,test_id,test_id/base_009276.npz,262,False,
base_009277,test_id,test_id/base_009277.npz,359,False,
base_009278,test_id,test_id/base_009278.npz,85,False,
base_009279,test_id,test_id/base_009279.npz,359,False,
base_009280,test_id,test_id/base_009280.npz,85,False,
base_009281,test_id,test_id/base_009281.npz,149,False,
base_009282,test_id,test_id/base_009282.npz,432,False,
base_009283,test_id,test_id/base_009283.npz,461,False,
base_009284,test_id,test_id/base_009284.npz,116,False,
base_009285,test_id,test_id/base_009285.npz,45,False,
base_009286,test_id,test_id/base_009286.npz,261,False,
base_009287,test_id,test_id/base_009287.npz,416,False,
base_009288,test_id,test_id/base_009288.npz,150,False,
base_009289,test_id,test_id/base_009289.npz,85,False,
base_009290,test_id,test_id/base_009290.npz,477,False,
base_009291,test_id,test_id/base_009291.npz,320,False,
base_009292,test_id,test_id/base_009292.npz,41,False,
base_009293,test_id,test_id/base_009293.npz,232,False,
base_009294,test_id,test_id/base_009294.npz,359,False,
base_009295,test_id,test_id/base_009295.npz,401,False,
base_009296,test_id,test_id/base_009296.npz,138,False,
base_009297,test_id,test_id/base_009297.npz,183,False,
base_009298,test_id,test_id/base_009298.npz,158,False,
base_009299,test_id,test_id/base_009299.npz,433,False,
base_009300,test_id,test_id/base_009300.npz,45,False,
base_009301,test_id,test_id/base_009301.npz,418,False,
base_009302,test_id,test_id/base_009302.npz,45,False,
base_009303,test_id,test_id/base_009303.npz,85,False,
base_009304,test_id,test_id/base_009304.npz,120,False,
base_009305,test_id,test_id/base_009305.npz,91,False,
base_009306,test_id,test_id/base_009306.npz,182,False,
base_009307,test_id,test_id/base_009307.npz,320,False,
base_009308,test_id,test_id/base_009308.npz,261,False,
base_009309,test_id,test_id/base_009309.npz,368,False,
base_009310,test_id,test_id/base_009310.npz,320,False,
base_009311,test_id,test_id/base_009311.npz,91,False,
base_009312,test_id,test_id/base_009312.npz,160,False,
base_009313,test_id,test_id/base_009313.npz,63,False,
base_009314,test_id,test_id/base_009314.npz,262,False,
base_009315,test_id,test_id/base_009315.npz,418,False,
base_009316,test_id,test_id/base_009316.npz,41,False,
base_009317,test_id,test_id/base_009317.npz,59,False,
base_009318,test_id,test_id/base_009318.npz,471,False,
base_009319,test_id,test_id/base_009319.npz,45,False,
base_009320,test_id,test_id/base_009320.npz,149,False,
base_009321,test_id,test_id/base_009321.npz,40,False,
base_009322,test_id,test_id/base_009322.npz,41,False,
base_009323,test_id,test_id/base_009323.npz,255,False,
base_009324,test_id,test_id/base_009324.npz,118,False,
base_009325,test_id,test_id/base_009325.npz,40,False,
base_009326,test_id,test_id/base_009326.npz,366,False,
base_009327,test_id,test_id/base_009327.npz,85,False,
base_009328,test_id,test_id/base_009328.npz,63,False,
base_009329,test_id,test_id/base_009329.npz,45,False,
base_009330,test_id,test_id/base_009330.npz,109,False,
base_009331,test_id,test_id/base_009331.npz,182,False,
base_009332,test_id,test_id/base_009332.npz,64,False,
base_009333,test_id,test_id/base_009333.npz,182,False,
base_009334,test_id,test_id/base_009334.npz,116,False,
base_009335,test_id,test_id/base_009335.npz,118,False,
base_009336,test_id,test_id/base_009336.npz,64,False,
base_009337,test_id,test_id/base_009337.npz,332,False,
base_009338,test_id,test_id/base_009338.npz,120,False,
base_009339,test_id,test_id/base_009339.npz,64,False,
base_009340,test_id,test_id/base_009340.npz,60,False,
base_009341,test_id,test_id/base_009341.npz,85,False,
base_009342,test_id,test_id/base_009342.npz,415,False,
base_009343,test_id,test_id/base_009343.npz,416,False,
base_009344,test_id,test_id/base_009344.npz,366,False,
base_009345,test_id,test_id/base_009345.npz,150,False,
base_009346,test_id,test_id/base_009346.npz,60,False,
base_009347,test_id,test_id/base_009347.npz,150,False,
